,credit_score,country,gender,age,tenure,balance,products_number,active_member,churn
150,1.0705932989472646,2,1,32,7,-1.2258476714090278,2,0,0
151,-1.1953505817601309,0,1,48,9,-1.2258476714090278,1,0,1
152,0.6774158219295431,2,0,42,8,-1.2258476714090278,2,0,0
153,-1.1539634789161601,0,0,37,2,0.8193651149905585,1,0,0
154,-0.3779553005917097,0,1,43,6,-1.2258476714090278,2,1,0
155,0.5739480648196164,2,0,57,7,-1.2258476714090278,1,0,1
156,1.1119804017912354,0,1,33,7,-1.2258476714090278,2,0,0
157,-0.6676650204995045,2,1,28,2,-1.2258476714090278,2,1,0
158,-0.0468584778399441,0,1,73,6,0.3329369128501487,1,1,0
159,-0.20206011350483422,1,1,33,4,0.7494406021568844,1,0,0
160,0.6877625976405357,2,1,22,6,0.3938559535045762,1,1,0
161,0.3463189991777775,0,0,30,2,-1.2258476714090278,2,0,0
162,1.5465449816529278,0,1,49,7,0.5051980415132002,1,0,0
163,0.7291497004845064,2,1,36,2,-1.2258476714090278,2,1,0
164,0.33597222346678485,2,0,29,0,0.917023097210928,1,0,1
165,0.09799638211395333,1,0,31,9,0.7805820759647206,2,1,0
166,0.553254513397631,1,1,24,7,0.5857640737952617,1,0,1
167,-0.367608524880717,2,1,41,9,0.5213192294698087,1,0,0
168,0.17042381209090204,2,1,39,2,-1.2258476714090278,2,0,1
169,0.32562544775579216,1,0,24,9,-0.29740030216586505,2,0,0
170,-1.7230361430207572,0,1,29,4,0.8595098171824055,1,0,0
171,-0.23310044063781224,1,0,27,5,0.3099739124060452,2,0,0
172,-1.764423245864728,1,0,44,10,0.8514029849951331,1,0,1
173,-0.750439226187446,0,0,30,4,1.4901396872056145,1,0,0
174,-1.4333264231129623,0,0,40,5,-1.2258476714090278,2,1,0
175,-1.7230361430207572,2,1,35,7,0.9196726988423377,1,1,0
176,-1.4540199745349478,0,1,30,0,-1.2258476714090278,2,1,0
177,-0.46072950627965104,1,0,36,5,1.8269876840117074,2,0,0
178,-0.5538504876785851,2,1,40,8,0.40880716251675603,1,1,0
179,1.0705932989472646,1,1,55,3,1.3642743139905127,1,0,1
180,2.063883767202561,2,1,45,2,0.7344474021195758,1,1,0
181,-1.4540199745349478,0,0,65,2,-1.2258476714090278,2,1,0
182,1.3189159160110888,1,1,45,1,1.3729547564027318,2,0,0
183,-0.15032623494987085,0,0,42,2,-1.2258476714090278,2,1,0
184,1.5879320844968983,0,1,50,4,-1.2258476714090278,1,1,1
185,-1.412632871690977,0,0,32,8,-1.2258476714090278,2,0,0
186,0.8222706818834405,0,1,39,1,0.36100711179331557,1,0,0
187,-1.2988183388700576,2,1,37,0,-1.2258476714090278,1,1,0
188,-0.3572617491697243,2,0,30,5,-1.2258476714090278,2,1,0
189,0.3773593263107555,1,1,34,7,0.5593828115803672,2,0,0
190,0.6670690462185503,0,1,41,8,-0.3248861527211708,2,0,1
191,-1.4333264231129623,0,1,36,3,0.12568267558576662,2,0,0
192,-1.7747700215757207,0,0,40,1,-1.2258476714090278,2,0,0
193,-0.5124633848346144,0,0,32,8,0.26488003900817686,1,0,0
194,-0.7297456747654606,2,0,29,9,-0.23680773371825953,2,0,0
195,1.6189724116298765,0,0,35,3,1.575533084666606,1,1,0
196,-0.3572617491697243,2,1,32,6,-1.2258476714090278,2,1,0
197,0.7291497004845064,1,0,37,3,0.5006027488700965,1,1,0
198,-1.5471409559338818,0,0,57,10,-1.2258476714090278,2,1,0
199,-1.3402054417140283,0,0,35,6,0.31954770586432507,1,0,0
200,2.063883767202561,2,0,30,2,1.0346159179334782,1,1,0
201,1.122327177502228,0,0,42,4,0.46373302609611994,1,1,0
202,-1.3919393202689916,2,0,50,5,-1.2258476714090278,1,1,1
203,0.6256819433745797,0,1,38,2,0.8420029253965462,2,1,1
204,-1.4333264231129623,2,0,33,3,1.605607473568688,1,0,0
205,-1.040148946095241,0,0,37,3,-1.2258476714090278,1,1,0
206,-0.4400359548576657,2,1,41,3,0.21280716107124767,1,0,1
207,-0.336568197747739,0,0,34,5,0.9370832677041421,1,1,0
208,-0.07789880497292212,0,0,45,5,-1.2258476714090278,1,0,1
209,0.21181091493487275,0,0,45,2,0.47906568029840146,1,1,0
210,0.3980528777327409,1,0,33,2,1.3675731738005368,2,0,0
211,-0.4917698334126291,0,0,31,8,-1.2258476714090278,2,1,0
212,-0.3158746463257536,0,1,41,9,-1.2258476714090278,2,0,0
213,0.2635447934898361,0,1,34,1,-0.21461707964856716,1,1,0
214,-0.812519880453402,1,0,26,4,0.6699511107747855,2,0,0
215,0.18077058780189473,1,0,47,7,0.486716380968435,1,1,1
216,0.4601335319986969,0,0,46,7,-0.4323046442176636,1,0,0
217,0.8222706818834405,2,1,33,9,-1.2258476714090278,2,0,0
218,1.6189724116298765,0,0,43,1,0.46980954413708825,2,0,1
219,-0.6055843662335485,0,0,54,8,-1.2258476714090278,1,1,1
220,0.7808835790394698,0,1,31,9,0.6128151088880696,2,1,0
221,-1.412632871690977,2,0,30,7,-1.2258476714090278,1,1,0
222,-0.8642537590083653,0,0,42,2,-1.2258476714090278,2,1,0
223,2.063883767202561,0,0,33,10,-1.2258476714090278,1,0,1
224,0.21181091493487275,1,0,45,6,0.36987891788493843,1,1,1
225,0.20146413922388007,0,0,37,4,1.507702513601283,2,0,0
226,0.44978675628770426,0,1,30,9,-1.2258476714090278,2,1,0
227,-1.0711892732282189,1,1,39,6,-0.03028705722492545,3,1,1
228,1.0395529718142866,1,0,50,2,0.3269930992702747,1,0,1
229,-0.5848908148115631,1,1,29,3,0.870982502494602,1,0,0
230,0.2325044663568581,0,0,72,1,-1.2258476714090278,2,1,0
231,-0.41934240343568036,0,0,40,0,-1.2258476714090278,2,0,0
232,-1.4333264231129623,0,1,37,1,-1.2258476714090278,2,1,0
233,1.2051013831901694,1,0,20,3,0.6928256415781597,2,1,0
234,-0.6780117962104972,0,1,67,5,0.6009056848603158,2,1,0
235,1.1637142803461988,1,0,42,6,0.37943956911397964,1,0,1
236,0.6360287190855723,0,1,29,2,-1.2258476714090278,1,1,0
237,-1.1539634789161601,1,1,43,3,0.6368309301110705,3,0,1
238,0.18077058780189473,0,1,46,2,-1.2258476714090278,3,0,1
239,0.5429077376866382,0,0,28,2,0.07513413596944848,2,1,0
240,0.11868993353593868,2,0,38,4,-1.2258476714090278,2,0,0
241,0.7705368033284771,1,1,39,5,0.6461795426903202,1,0,0
242,0.5429077376866382,0,0,37,8,0.4724117055263679,2,1,0
243,0.08764960640296066,1,0,67,6,0.6559208194358506,1,1,1
244,-1.319511890292043,2,0,34,7,-1.2258476714090278,2,0,0
245,-0.1606730106608635,0,1,40,10,0.7534614832196003,1,0,1
246,1.2568352617451328,1,0,26,7,1.2166918877715795,2,0,0
247,-1.0918828246502041,0,1,26,1,-1.2258476714090278,2,1,0
248,-0.1710197863718562,1,0,24,8,0.42651279045208,1,1,0
249,0.9153916632823745,1,0,54,8,0.8002696161776889,1,0,1
250,1.24648848603414,1,1,36,5,0.021813066797010956,1,0,0
251,-0.6573182447885119,2,1,34,1,-1.2258476714090278,2,1,0
252,0.3152786720447995,0,1,79,0,-1.2258476714090278,2,1,0
253,-1.1022296003611969,1,0,37,2,0.052024327208482414,1,1,0
254,0.47048030770968957,2,0,28,8,-1.2258476714090278,1,0,0
255,1.1947546074791768,2,0,41,0,-1.2258476714090278,2,1,0
256,0.7912303547504624,0,0,34,10,-1.2258476714090278,2,1,0
257,0.21181091493487275,1,1,34,6,-0.6285706956697134,2,0,0
258,0.4394399805767116,0,1,30,6,0.8254980484546004,1,1,0
259,2.063883767202561,1,0,38,3,-0.3459432093834735,1,1,0
260,0.8429642333054258,1,0,42,9,0.5170696415641205,2,1,0
261,0.7808835790394698,2,1,48,6,0.37535970829077764,1,0,0
262,-0.967721516118292,0,1,32,6,1.7341415206747055,2,0,0
263,0.32562544775579216,0,1,26,0,0.5476163493633575,1,1,0
264,0.9050448875713819,2,0,31,9,0.04061126274112529,1,1,0
265,-1.2367376846041016,2,1,36,9,0.36469078248629466,1,0,0
266,-1.5781812830668598,0,0,34,2,-1.2258476714090278,2,1,0
267,0.004875400715019266,0,0,36,7,-1.2258476714090278,2,0,0
268,-1.0504957218062334,2,1,39,7,-1.2258476714090278,1,0,1
269,1.4534240002539935,1,1,35,7,-0.3854469874932972,1,0,0
270,-0.005471374995973408,2,0,41,9,-1.2258476714090278,2,1,0
271,0.8533110090164185,1,0,34,3,0.3822797330693523,3,0,1
272,1.660359514473847,1,1,34,1,1.166954640404124,2,1,0
273,0.584294840530609,0,0,30,8,-1.2258476714090278,2,0,0
274,0.6360287190855723,1,0,28,4,1.1077865613891325,1,1,0
275,0.5739480648196164,2,1,37,7,-1.2258476714090278,2,1,0
276,1.09128685036925,0,0,62,3,-1.2258476714090278,1,1,1
277,1.308569140300096,0,1,53,10,-1.2258476714090278,2,0,0
278,-0.0468584778399441,0,0,35,6,0.12085995826839646,1,1,0
279,0.6567222705075577,0,0,46,1,-1.2258476714090278,1,0,1
280,1.3603030188550596,0,0,39,8,-1.2258476714090278,2,1,0
281,1.2878755888781108,2,0,29,10,-1.2258476714090278,2,1,0
282,-1.7747700215757207,1,0,35,4,0.9974155559043845,1,1,1
283,1.6189724116298765,0,0,42,7,0.6697539773362039,1,1,0
284,1.536198205941935,0,1,22,8,1.5658499863261208,2,1,0
285,0.25319801777884343,0,0,40,7,0.5885630480809468,2,0,0
286,-0.5021166091236218,2,0,29,5,0.43948561315055745,1,0,0
287,-1.8161571244196912,0,1,32,8,0.6817513901914221,1,0,0
288,0.9671255418373379,2,1,26,5,1.4394267094527236,1,1,0
289,-0.6469714690775192,2,0,34,10,-1.2258476714090278,2,0,0
290,0.5429077376866382,1,0,42,9,-0.21250166155438727,1,1,0
291,0.9981658689703159,2,1,41,5,0.28905340671095503,2,0,0
292,-0.6987053476324826,0,0,27,7,-1.2258476714090278,2,0,0
293,1.029206196103294,2,1,34,9,0.5823669678081234,1,0,1
294,0.3152786720447995,0,0,38,3,-1.2258476714090278,2,1,0
295,1.2671820374561256,0,0,25,2,0.9522897885599484,1,0,0
296,0.6567222705075577,0,1,31,4,0.7802536805048391,1,1,0
297,0.3773593263107555,2,1,44,7,-1.2258476714090278,3,0,1
298,-1.443673198823955,0,0,58,0,1.1640716840681813,1,1,0
299,-0.2434472163488049,0,0,33,5,-1.2258476714090278,2,1,0
300,0.44978675628770426,0,1,31,10,-1.2258476714090278,2,0,0
301,-0.3572617491697243,2,1,36,6,0.8947265039518836,1,0,0
302,0.3773593263107555,0,0,35,8,-1.2258476714090278,2,0,0
303,0.6360287190855723,0,1,33,6,-1.2258476714090278,2,1,0
304,-1.0091086189622627,0,0,33,4,0.6666796573208572,1,0,0
305,0.17042381209090204,0,0,31,1,0.6856525487511944,1,1,0
306,0.8326174575944332,0,0,43,2,-1.2258476714090278,1,1,1
307,-0.22275366492681956,1,0,35,7,1.287960914764817,2,0,0
308,-0.3779553005917097,0,0,50,4,0.9715405900573596,1,0,1
309,-2.1989878257264204,1,0,31,8,0.030656665177097003,1,0,0
310,0.01522217642601194,0,1,80,4,-1.2258476714090278,2,1,0
311,0.8119239061724478,1,0,30,6,-0.2054109480667967,1,0,0
312,-0.0882455806839148,0,0,38,3,-1.2258476714090278,2,0,0
313,1.6086256359188837,1,1,59,0,0.9425613335014803,1,0,0
314,0.9671255418373379,2,0,36,2,1.2391928266681778,1,1,0
315,-1.826503900130684,2,0,37,3,-1.2258476714090278,2,0,0
316,-0.9470279646963067,0,0,49,2,1.1312556979300177,1,0,1
317,0.5739480648196164,2,0,42,9,-1.2258476714090278,2,1,0
318,-0.23310044063781224,2,1,22,3,-1.2258476714090278,1,0,0
319,-2.2921088071253544,0,0,24,4,0.30861577520397826,1,0,0
320,-1.2988183388700576,2,1,57,2,1.1135545575851655,1,1,0
321,0.3049318963338068,0,1,30,8,1.041054648633954,1,1,0
322,1.0188594203923014,0,0,40,1,1.0065748883283776,1,0,1
323,1.1637142803461988,0,1,31,4,-1.2258476714090278,2,0,0
324,0.8636577847274112,0,0,30,3,-1.2258476714090278,2,0,0
325,0.6774158219295431,0,0,35,4,1.0889295459556203,1,0,0
326,-0.5848908148115631,0,0,35,2,-1.2258476714090278,2,0,0
327,-0.06755202926192945,0,1,46,9,0.30379994954340417,1,0,1
328,0.21181091493487275,1,0,35,1,1.095658848139144,1,1,0
329,0.13938348495792402,1,0,26,7,0.6372098109637595,2,1,0
330,0.05660927926998263,0,0,50,7,-1.2258476714090278,2,1,0
331,0.17042381209090204,2,1,40,1,1.1221569479773934,1,0,0
332,0.12903670924693136,1,0,44,2,0.6497824367548073,2,1,0
333,-0.6883585719214899,1,1,30,8,0.5694098516762971,1,0,1
334,-0.2537939920597976,2,1,37,6,0.5093973042971693,1,0,0
335,-1.7126893673097645,0,0,29,7,1.693070131050436,1,0,1
336,0.08764960640296066,1,1,32,3,1.1930235342679647,2,1,0
337,-0.015818150706966082,0,0,33,2,-1.2258476714090278,2,0,0
338,1.598278860207891,2,1,39,5,1.42298674230153,1,0,1
339,0.6774158219295431,1,1,39,10,0.6220989719476547,1,0,1
340,-0.0882455806839148,1,1,40,6,0.8497028292906812,2,1,1
341,0.08764960640296066,0,0,31,4,0.6708366085375209,1,0,0
342,-1.0918828246502041,2,1,47,5,-1.2258476714090278,2,1,0
343,-1.1125763760721894,0,0,22,8,-1.2258476714090278,2,0,0
344,0.6981093733515285,0,1,25,7,-1.2258476714090278,2,0,0
345,1.9604160100926347,0,1,43,7,-1.2258476714090278,2,0,0
346,-0.21240688921582687,1,1,34,9,0.488044066663729,2,0,0
347,-0.07789880497292212,1,0,59,3,1.5040717323674353,1,1,0
348,0.035915727847997285,1,1,32,1,0.6094301835036404,1,1,0
349,-0.7090521233434752,0,0,39,5,-1.2258476714090278,2,1,0
350,0.08764960640296066,2,0,32,3,0.4985748387901163,2,1,0
351,1.153367504635206,2,0,39,2,0.07672562787604802,1,1,0
352,-0.8539069832973727,2,1,32,7,1.4891381531749661,1,0,0
353,0.20146413922388007,2,0,25,6,-1.2258476714090278,2,1,0
354,-0.38830207630270236,0,1,45,1,1.784716344749501,2,1,0
355,-1.1539634789161601,0,0,30,0,-1.2258476714090278,2,0,0
356,2.063883767202561,2,1,57,8,0.8060098854754499,2,1,0
357,-1.3298586660030356,2,0,34,9,0.8005605082029131,1,0,1
358,0.8946981118603892,0,0,41,1,0.4082882047329124,1,1,0
359,-1.350552217425021,0,0,58,3,-1.2258476714090278,2,1,0
360,0.5739480648196164,2,0,28,3,-1.2258476714090278,2,1,0
361,-0.07789880497292212,1,1,45,2,1.191728383603591,1,1,1
362,-0.026164926417958756,0,1,50,9,0.4175010677003906,1,1,0
363,-2.147253947171457,1,1,29,9,0.3612786110168584,2,0,0
364,-0.10893913210590014,0,0,68,9,-1.2258476714090278,2,1,0
365,-0.23310044063781224,2,1,33,3,-1.2258476714090278,1,1,0
366,-1.1436167032051676,1,1,42,9,0.17286071421560062,2,0,0
367,-1.9713587600845814,1,1,35,8,0.42082412844474437,2,1,0
368,-0.15032623494987085,1,0,34,2,-0.5830722980450317,2,1,0
369,-0.5952375905225558,0,1,29,2,1.2145269459111216,1,0,0
370,1.5568917573639203,2,0,42,4,1.0491630835321095,1,1,0
371,-0.10893913210590014,1,1,75,1,0.4779607714158136,2,1,0
372,-0.40899562772468767,1,0,31,0,0.5032339193263546,2,1,0
373,1.567238533074913,1,0,31,1,0.7777608239977649,1,1,0
374,0.6877625976405357,1,0,35,7,-0.2887527153267429,2,1,0
375,1.2257949346121548,0,1,39,8,-1.2258476714090278,1,1,0
376,0.9774723175483306,1,0,45,10,0.6530364206601134,3,1,1
377,-0.812519880453402,2,0,35,4,1.2165276099060947,1,0,0
378,-0.22275366492681956,2,1,30,2,-0.6807075217708655,1,0,0
379,0.3773593263107555,2,1,39,2,-1.2258476714090278,3,0,1
380,-1.73338291873175,0,1,50,9,-1.2258476714090278,2,1,0
381,0.4083996534437335,0,0,36,7,0.4022358876262742,2,0,0
382,-1.6402619373328158,1,1,30,10,0.010946206198504926,2,1,0
383,0.6049883919525944,1,0,28,8,0.7726642033905279,2,0,0
384,0.5636012891086236,1,0,44,3,0.4719834611784896,1,0,0
385,-0.936681188985314,0,1,66,9,-1.2258476714090278,1,1,0
386,-0.40899562772468767,2,0,46,6,-1.2258476714090278,2,0,0
387,0.8222706818834405,2,0,62,2,-1.2258476714090278,2,1,0
388,0.6049883919525944,2,1,45,2,-1.2258476714090278,2,1,0
389,-1.1022296003611969,0,1,21,10,1.36294646802413,2,0,0
390,0.6360287190855723,1,1,29,7,1.1333278428303626,1,1,0
391,1.0498997475252794,1,0,38,3,1.7087526570384277,1,1,0
392,-0.026164926417958756,2,0,46,9,0.8129448154652344,2,0,1
393,-0.9780682918292848,2,0,38,8,-1.2258476714090278,2,0,1
394,-0.5848908148115631,2,1,24,0,0.33484878666221557,1,1,0
395,-0.05720525355093678,1,1,37,2,0.9686656472758307,2,1,0
396,-0.967721516118292,0,0,33,3,-0.35231334405816667,1,1,0
397,-1.0711892732282189,1,0,32,8,1.2700035009498085,1,0,0
398,0.522214186264653,0,1,39,9,-1.2258476714090278,2,1,0
399,-0.3572617491697243,0,1,66,1,0.9513134170901598,1,0,1
400,-0.4710762819906437,0,0,52,1,-0.21053433394577611,1,0,0
